spike_strength,rep_seed,theta_rs,tau_true,se_classical,se_hc1,se_swm_v_off_only,se_swm_fix,v_off,v_between,se_swm_sweep,h_sweep,se_conley_lehner,h_lehner,se_bch,t_bch,se_self_normalized,ci_sn_lo,ci_sn_hi,se_fixed_b,t_fixed_b,se_wcb,ci_wcb_lo,ci_wcb_hi,se_block_boot,ci_bb_lo,ci_bb_hi,cov_bin_0,cov_bin_edge_0,cov_bin_1,cov_bin_edge_1,cov_bin_2,cov_bin_edge_2,cov_bin_3,cov_bin_edge_3,cov_bin_4,cov_bin_edge_4,cov_bin_5,cov_bin_edge_5,resid_corr_within_fold,resid_corr_across_fold,cross_fold_mean_sd,cross_fold_mean_max_abs
0.5,1599278428,-0.0460717184859912,0.1,0.0648700664992037,0.057053946501244,0.05846446484054528,0.08113934454177407,0.0010773051050342159,0.005506288127634505,0.08568809361834666,0.32612014812863077,0.05646479157022264,0.08231146441963005,0.07431152168520722,2.7764451051977987,0.07893360367690896,-0.18865438165123444,0.24965525347751927,0.08805699366625284,12.706204736432095,0.06616021322375766,-0.15020562084002054,0.06062788344816375,0.08043177209283162,-0.1221975712862329,0.16407411968424618,-0.004132827957132291,0.13433311575578563,-0.0007562975874615843,0.19388446592450692,-0.0010705366980644192,0.2861672411958622,-0.0002449308991139845,0.44016388314903004,-0.0008205363923089438,0.6614289311079893,-2.614195134606183e-05,1.364505794256775,0.005241914591135106,-0.0020953344571407514,0.1024774702890329,0.14509958504502077
0.5,338715847,-0.10024640337989066,0.1,0.06137435351762976,0.035236674416023225,0.04272043602308995,0.03962763634851824,0.0006446488235740857,0.0009257007389963186,0.04363747094231829,0.32612014812863077,0.039653701212992144,0.08231146441963005,0.030469266066942884,2.7764451051977987,0.06941125036087355,-0.33296497296690464,0.052468079653307936,0.04285321537890578,12.706204736432095,0.026782386191245754,-0.15349169676156108,-0.047011691350496466,0.05999333999377106,-0.2397876041410454,-0.03149605875908694,-0.007759514598812494,0.13433311575578563,0.0013491424686891823,0.19388446592450692,-0.0027600182793772222,0.2861672411958622,-0.00014336681562419806,0.44016388314903004,0.00069065993775945,0.6614289311079893,-0.0005763039056003992,1.364505794256775,-0.00045357624353183074,-0.0006233534363545492,0.05556142663201643,0.09560974544221651
0.5,1756219502,0.27286845118941117,0.1,0.047222354861364856,0.030790348555950104,0.034597621109022585,0.043354320956521995,0.0002925107872415284,0.0015870863583595939,0.044260886686687186,0.13433311575578563,0.03556148079520166,0.08231146441963005,0.039895780643478346,2.7764451051977987,0.07556980125481594,0.05416905625082569,0.47379986584023404,0.03600456104945362,12.706204736432095,0.03691963622450622,0.21336660838969165,0.3299113299117373,0.0500214525950483,0.16667673575429212,0.31498190638675644,-0.009812366374141698,0.13433311575578563,-0.0010353195758401787,0.19388446592450692,0.00219812081758025,0.2861672411958622,-0.0007741209207435949,0.44016388314903004,-0.00018699645282509303,0.6614289311079893,-0.0003072785706838209,1.364505794256775,-0.0016036952003173105,-0.0003854855581197847,0.043841014127611544,0.04696626130371006
0.5,335068227,0.0284565904116987,0.1,0.06858357367435397,0.07101711579799022,0.07852968238473622,0.09184563896903841,0.0013254524264548406,0.0071101689711761075,0.09486966530047522,0.2861672411958622,0.07478417400983857,0.08231146441963005,0.08444358230487432,2.7764451051977987,0.09699465056565389,-0.2648854029457443,0.27371524264101693,0.09877848145005717,12.706204736432095,0.06995949377753519,-0.09229525063004718,0.1728982219536605,0.07823780909355757,-0.17367530313113175,0.14740547491862346,-0.007533337126265465,0.13433311575578563,0.003024530091500917,0.19388446592450692,-0.0018223267427044832,0.2861672411958622,-0.0007873849666205951,0.44016388314903004,0.00012332571620638562,0.6614289311079893,-0.00045245725922906353,1.364505794256775,-0.0024259555313045564,-0.0002050541429856743,0.032207753003392375,0.057135005842372466
0.5,310437996,0.21119608900446235,0.1,0.06700436278270219,0.07395500004643796,0.0990163580268987,0.10417076944148977,0.004824030154151496,0.0060275190518805245,0.11350587537082293,0.32612014812863077,0.0871313057587201,0.08231146441963005,0.07774920981704558,2.7764451051977987,0.1483850405518278,-0.251835646547426,0.5721301925019724,0.11389402492351136,12.706204736432095,0.060400848905578786,0.0967016735322703,0.3393234165714466,0.07970892467767478,0.035051490925129936,0.30870765159172464,-0.006698459074262269,0.13433311575578563,-0.0030083602979875416,0.19388446592450692,-2.5411867174298353e-05,0.2861672411958622,0.001420073894902348,0.44016388314903004,-0.001278230028075672,0.6614289311079893,-0.0004150950430822387,1.364505794256775,-0.0018652636055631075,-0.0004429064609104773,0.047052550498408736,0.07177451481276928
0.5,1531759933,0.2923133260987993,0.1,0.06950320446085086,0.07909954376497308,0.10282478572172495,0.10179016728799244,0.004674911381768098,0.005686326774749388,0.10432955812028977,0.2431366342882323,0.09060971227779725,0.08231146441963005,0.0755166289316243,2.7764451051977987,0.11447883164636011,-0.10480056335884169,0.530887820187757,0.08978109808897512,12.706204736432095,0.07102071990764808,0.16783455273715084,0.4167920994604477,0.07527001677946192,0.1431973418829303,0.4474699742560146,-0.006652098232258587,0.13433311575578563,-0.001811466807917119,0.19388446592450692,0.001855817442631764,0.2861672411958622,-0.0002873224390886121,0.44016388314903004,-0.0008107949933020475,0.6614289311079893,-0.00026260995130746094,1.364505794256775,-0.0014494119524239841,-0.0004172525769369314,0.045755798425674336,0.06475304071768036
0.5,160064237,-0.059541318360672266,0.1,0.06293263482433442,0.04220628720181256,0.04719989177598538,0.04971557012099282,0.00039230657035680175,0.002079331342098552,0.05050077280589292,0.13433311575578563,0.04773572389183456,0.08231146441963005,0.04566553372353055,2.7764451051977987,0.053571513534657084,-0.13832746429841047,0.1591492687642621,0.041273548742618786,12.706204736432095,0.036479701300115366,-0.13304867251728486,0.003484292098402772,0.05097179471621033,-0.12763896961229756,0.062028284740242086,-0.004950207519861422,0.13433311575578563,-0.004011264218723699,0.19388446592450692,-0.001574819804433329,0.2861672411958622,0.0005384657424159532,0.44016388314903004,-0.000709968222830504,0.6614289311079893,-0.0002682766678255891,1.364505794256775,-0.0038098769440133816,-5.4763447082907395e-05,0.016662621093096262,0.02410657238621077
0.5,1862871184,-0.15031970442507012,0.1,0.06960343586686377,0.07918086534656771,0.10171745684040001,0.12344499235014991,0.004690116212161608,0.010548549924166963,0.13175657573417543,0.32612014812863077,0.08722137843441631,0.08231146441963005,0.10285444600344756,2.7764451051977987,0.13729804685008268,-0.3710467346955111,0.39135424556474907,0.13414431384367098,12.706204736432095,0.09246500988618274,-0.3062539413558521,0.0014064214374817363,0.08893542267247283,-0.25655636521746533,0.06257670294346981,-0.008885317893612509,0.13433311575578563,-0.0021537394149466495,0.19388446592450692,-0.00047407037400715786,0.2861672411958622,0.0005385178796584115,0.44016388314903004,-3.8254668013686755e-05,0.6614289311079893,-0.000457184177046026,1.364505794256775,-0.00021898706535125254,-0.0007422752752654365,0.061283371623046395,0.09962410295833311
0.5,1824841065,-0.4374896774690059,0.1,0.06196637605400609,0.07865668175130067,0.09900683011391753,0.08144759874042534,0.002572854262231883,0.004060857078349453,0.08421919195767066,0.2431366342882323,0.08728866203996113,0.08231146441963005,0.06381687597728954,2.7764451051977987,0.17490079983628062,-1.1742522961563633,-0.2030473569551206,0.08347971927338019,12.706204736432095,0.05516216970193759,-0.5469918429572631,-0.34651331214308645,0.21116829411385593,-1.1388239399664557,-0.37131317102397676,-0.005956658411824622,0.13433311575578563,-0.0026170236315847272,0.19388446592450692,-0.0014958315828081125,0.2861672411958622,-0.0007641522383962464,0.44016388314903004,0.00023164014465926343,0.6614289311079893,0.0002078409119312543,1.364505794256775,-0.0013984795829121825,-0.00040130545870431983,0.045037570001228364,0.07902682506669931
0.5,187801294,-0.32064655976999024,0.1,0.056082671423058957,0.04310656032351021,0.04122153767131639,0.045007401814928565,-9.57039730806299e-05,0.0021213701912110652,0.04501731350201843,0.13433311575578563,0.04036265611733397,0.08231146441963005,0.04612484492040409,2.7764451051977987,0.054055931448511396,-0.45358796622959946,-0.153421313675345,0.03860604768130804,12.706204736432095,0.03944274632403783,-0.3897338318063503,-0.25409690705331106,0.06706277569160451,-0.45465665782421905,-0.2267371885773517,-0.006307085736457427,0.13433311575578563,0.003485694620543043,0.19388446592450692,-0.0004977665736252189,0.2861672411958622,0.0006342714916514917,0.44016388314903004,-0.0004353273517274424,0.6614289311079893,-0.0014232603117417131,1.364505794256775,-0.0017047366624364933,-0.0003353919150086268,0.04087097143577823,0.05187958813669521
0.5,600129777,0.2806722835123356,0.1,0.06712556763881024,0.05926534395607798,0.05392549836979168,0.04356931310489981,-0.000403232615934336,0.0023015176603671302,0.04334608911601867,0.13433311575578563,0.05649985955490593,0.08231146441963005,0.04804341209273856,2.7764451051977987,0.16078674687253103,-0.021157197512558845,0.8716739551572736,0.015061639969961687,12.706204736432095,0.03926371240009479,0.20711254621741743,0.3403107231856515,0.06588122398114477,0.15041321186702883,0.4025626930814202,-0.012794802829200244,0.13433311575578563,0.00402058382387053,0.19388446592450692,-0.002077442635268118,0.2861672411958622,0.001008532978472915,0.44016388314903004,6.353221736414166e-05,0.6614289311079893,-0.0009530179444481515,1.364505794256775,0.00020184668363135074,-0.0009377083041177978,0.06890661337236745,0.09545119921152594
0.5,853607243,-0.08892316988887919,0.1,0.0675890873553378,0.05167162948589131,0.06636992816615588,0.0771356455290258,0.0018868225790347106,0.004063085232144808,0.08068724864466623,0.2431366342882323,0.05708498728795756,0.08231146441963005,0.06383438143388687,2.7764451051977987,0.06782710578299049,-0.2654139697909226,0.1112225019109119,0.0669764217316665,12.706204736432095,0.05888690376702271,-0.19420049210690812,0.0014007530790424716,0.05376494428171901,-0.18619687786456593,0.005268908424329564,-0.0070616019557284354,0.13433311575578563,-0.00198190996668552,0.19388446592450692,0.0004803568704100197,0.2861672411958622,-0.0003301557942219829,0.44016388314903004,0.00022236618327462374,0.6614289311079893,-0.0006105514464473883,1.364505794256775,0.006219149246899646,-0.002267137872335555,0.10718557526557078,0.17221672439446395
0.5,1122187292,0.08413698243511783,0.1,0.07971294526082116,0.12253606643710799,0.17026743705850525,0.23803644225301598,0.015637764444203242,0.04102358339627017,0.266964636438766,0.32612014812863077,0.14255626180004785,0.08231146441963005,0.2028352747088178,2.7764451051977987,0.20903804466734235,-0.48897871260168235,0.6717865992318407,0.2806404387002649,12.706204736432095,0.18181889648997826,-0.21616840970334358,0.423838313856541,0.13554757175725493,-0.1244826465076889,0.39406378790638613,-0.0008804127719794577,0.13433311575578563,0.003880281316587249,0.19388446592450692,-0.003949575277287468,0.2861672411958622,-0.0005444914166617905,0.44016388314903004,-0.0017373930640816324,0.6614289311079893,0.0002336829802893899,1.364505794256775,0.0003112760979533909,-0.0010781229808406064,0.0732696305667723,0.09129673391562322
