cell,estimator,N,dgp,beta_direct,rep_seed,theta,se,ci_low,ci_high
DR|N=500|scm0,DR,500,scm0,0.0,1132719126,0.008191336250972096,0.0317803328255278,-0.05409811608706239,0.07048078858900658
DR|N=500|scm0,DR,500,scm0,0.0,951564548,-0.00843935717126631,0.03175034977247197,-0.07067004272531138,0.05379132838277876
DR|N=500|scm0,DR,500,scm0,0.0,216714387,-0.005138952936117116,0.03153655951744404,-0.06695060959030742,0.056672703718073196
DR|N=500|scm0,DR,500,scm0,0.0,525240089,0.032167616762075045,0.0320730716574204,-0.030695603686468932,0.09503083721061903
DR|N=500|scm0,DR,500,scm0,0.0,996927476,-0.0094944563516265,0.030673671020374573,-0.06961485155156066,0.050625938848307656
DR|N=500|scm0,DR,500,scm0,0.0,1825358054,-0.03001871194581026,0.03270293474296654,-0.09411646404202467,0.03407904015040416
DR|N=500|scm0,DR,500,scm0,0.0,1763542873,-0.025656584251645586,0.031115862105198767,-0.08664367397783516,0.035330505474544
DR|N=500|scm0,DR,500,scm0,0.0,1761825144,-0.011370861198389908,0.033974686817591734,-0.0779612473608697,0.05521952496408988
DR|N=500|scm0,DR,500,scm0,0.0,1041970505,-0.010569175242225204,0.029937693358966844,-0.06924705422580021,0.04810870374134981
DR|N=500|scm0,DR,500,scm0,0.0,519644665,-0.03225989533574227,0.03139680531351277,-0.0937976337502273,0.02927784307874276
DR|N=500|scm0,DR,500,scm0,0.0,2071004005,-0.05154212569443822,0.03172934849003914,-0.11373164873491493,0.010647397346038485
DR|N=500|scm0,DR,500,scm0,0.0,1934522859,-0.00742424563470553,0.03449138823611562,-0.07502736657749215,0.06017887530808109
DR|N=500|scm0,DR,500,scm0,0.0,82777113,0.01680307858521397,0.031160050107995857,-0.04427061962645791,0.07787677679688584
DR|N=500|scm0,DR,500,scm0,0.0,1285852270,0.011143556900803668,0.03122295418624072,-0.050053433304228144,0.07234054710583548
DR|N=500|scm0,DR,500,scm0,0.0,1210613118,-0.0353042578698295,0.033418255885219725,-0.10080403940486016,0.030195523665201167
DR|N=500|scm0,DR,500,scm0,0.0,316731601,0.032708343554877006,0.0295505185770053,-0.025210672856053377,0.0906273599658074
DR|N=500|scm0,DR,500,scm0,0.0,2059729289,0.003375857715107208,0.03192281641750313,-0.05919286246319892,0.06594457789341333
