cell,estimator,N,dgp,beta_direct,rep_seed,theta,se,ci_low,ci_high
DML|N=500|scm0,DML,500,scm0,0.0,1494922366,0.017895555313726157,0.014437702440965452,-0.010402341470566127,0.04619345209801844
DML|N=500|scm0,DML,500,scm0,0.0,894864454,-0.004779441942694894,0.015179478676429044,-0.03453122014849582,0.024972336263106035
DML|N=500|scm0,DML,500,scm0,0.0,347861919,0.0010262455605324695,0.013652759363308332,-0.02573316279155186,0.0277856539126168
DML|N=500|scm0,DML,500,scm0,0.0,530840898,-0.006426868187872421,0.013133888984936594,-0.032169290598348145,0.019315554222603303
DML|N=500|scm0,DML,500,scm0,0.0,1991570991,0.004056984973662502,0.01380280478775607,-0.022996512410339398,0.0311104823576644
DML|N=500|scm0,DML,500,scm0,0.0,263300534,0.026324804286954225,0.015828675788394576,-0.004699400258299142,0.05734900883220759
DML|N=500|scm0,DML,500,scm0,0.0,489258893,0.02576372062980659,0.014682950967255469,-0.0030148632660141304,0.054542304525627305
DML|N=500|scm0,DML,500,scm0,0.0,1596532301,-0.012571588574920802,0.01412033717206167,-0.04024744943216168,0.015104272282320074
DML|N=500|scm0,DML,500,scm0,0.0,981091937,0.002627312460832482,0.015279300213232606,-0.027320115957103423,0.03257474087876839
DML|N=500|scm0,DML,500,scm0,0.0,1099736371,-0.06497584737235389,0.01688385979545846,-0.09806821257145247,-0.031883482173255304
DML|N=500|scm0,DML,500,scm0,0.0,502463890,0.01954267979787109,0.013356770911553552,-0.006636591188773872,0.04572195078451605
DML|N=500|scm0,DML,500,scm0,0.0,995910252,0.06479049151680351,0.01493868423002787,0.03551067042594888,0.09407031260765814
DML|N=500|scm0,DML,500,scm0,0.0,2083221442,0.008062325030785264,0.014522121811151164,-0.020401033719071017,0.03652568378064155
DML|N=500|scm0,DML,500,scm0,0.0,603262983,-0.0036033249600713924,0.012857814927442614,-0.028804642217858917,0.021597992297716133
DML|N=500|scm0,DML,500,scm0,0.0,25246691,0.008215860860677177,0.013933157104192809,-0.019093127063540726,0.03552484878489508
DML|N=500|scm0,DML,500,scm0,0.0,908465506,0.023807393919720317,0.014452056156502795,-0.004518636147025159,0.052133423986465796
DML|N=500|scm0,DML,500,scm0,0.0,808918570,0.006341309738315827,0.014795312669071357,-0.02265750309306403,0.03534012256969569
DML|N=500|scm0,DML,500,scm0,0.0,854687927,0.006963816704410695,0.015980936781032115,-0.024358819386412253,0.03828645279523364
DML|N=500|scm0,DML,500,scm0,0.0,1109819081,0.01804362797008241,0.014904356223670416,-0.011168910228311606,0.04725616616847643
DML|N=500|scm0,DML,500,scm0,0.0,58215051,0.06610800604679007,0.014692553717112403,0.03731060076124976,0.09490541133233038
DML|N=500|scm0,DML,500,scm0,0.0,289694847,0.04138594558093739,0.014918133416147294,0.012146404085288692,0.07062548707658609
